Cno ,  Csize , CEdge , CDensity , Cluster Info
C751,4,3,1,"[FGR, CAD, SMAD2, SHC1]"
C752,4,3,1,"[MAP3K3, CAD, RAB5A, RIN3]"
C753,4,3,1,"[RELB, CAD, RELA, NFKB2]"
C754,4,3,1,"[SPRTN, CAD, TP53, TUBA4A]"
C755,4,3,1,"[YAP1, CAD, CDK2, RC3H1]"
C756,4,3,1,"[PPP5C, CAD, SUMO1, SUMO2]"
C757,4,3,1,"[MEX3C, CAD, TUBA1A, WDR76]"
C758,4,3,1,"[UBR5, CAD, DNAJC7, MAP3K14]"
C759,4,3,1,"[TPSB2, PC, YBEY, PTPN9]"
C760,4,3,1,"[ME1, PC, ANTXR1, HSD3B2]"
C761,4,3,1,"[ASS1, PC, BPNT1, CBWD1]"
C762,4,3,1,"[PPP4R3A, ACACA, PHKG2, C15orf48]"
C763,4,3,1,"[STK3, ACACA, EPB41L1, DCAF6]"
C764,4,3,1,"[PRKAR1A, ACACA, EEF2K, SH3GL3]"
C765,4,3,1,"[CHGB, ACACA, SGCZ, AKR1B10]"
C766,4,3,1,"[PRKAA2, ACACA, SIRT1, CCT3]"
C767,4,3,1,"[FNDC11, ACACA, OAS2, EGLN3]"
C768,4,3,1,"[COPB1, CFTR, RASEF, PGRMC1]"
C769,4,3,1,"[GRK2, ACACA, RPS6KA1, BRCA1]"
C770,4,3,1,"[PSMD9, PYGL, RAD23A, MC1R]"
C771,4,3,1,"[TBCE, PYGL, HK2, NTF3]"
C772,4,3,1,"[DCAF4L2, PYGL, ZFP41, OGFOD1]"
C773,4,3,1,"[RBX1, PTGS2, COPS7A, LMAN2L]"
C774,4,3,1,"[NIF3L1, PCBD1, NUDT18, TFF3]"
C775,4,3,1,"[GORASP2, PCBD1, WDYHV1, FXR2]"
C776,4,3,1,"[ACIN1, PCBD1, APP, PCBD2]"
C777,4,3,1,"[HNF1B, PCBD1, HNF1A, CUL1]"
C778,4,3,1,"[SPSB4, NOS2, RAC2, SPSB1]"
C779,4,3,1,"[UCHL5, NOS2, RAC1, SPSB2]"
C780,4,3,1,"[RASD1, NOS1, SYN1, PRKD1]"
C781,4,3,1,"[ZDHHC23, NOS1, VAC14, NOS1AP]"
C782,4,3,1,"[MAGED1, CA8, C3, ECM1]"
C783,4,3,1,"[CST6, CA8, IGHG3, ITPR2]"
C784,4,3,1,"[SERPINB2, CA8, FGG, KLK7]"
C785,4,3,1,"[IGLL5, CA8, IGHG1, POF1B]"
C786,4,3,1,"[ITPR1, CA8, TF, AHSG]"
C787,4,3,1,"[ALPP, PIGK, ULBP2, CANX]"
C788,4,3,1,"[PIN1, GPAA1, KCNK16, GABRG2]"
C789,4,3,1,"[PTP4A2, GPAA1, MOXD1, TREH]"
C790,4,3,1,"[TCTN3, GPAA1, ZACN, ATP5F1B]"
C791,4,3,1,"[POGLUT1, PIGT, FBXO6, BORA]"
C792,4,3,1,"[EGFL7, PIGT, GID4, HOXC9]"
C793,4,3,1,"[ZMYND19, PIGT, RMND5B, RMND5A]"
C794,4,3,1,"[RANBP10, PIGT, ARMC8, MAEA]"
C795,4,3,1,"[WDR26, PIGT, TNIP1, RANBP9]"
C796,4,3,1,"[CEP85L, PIGT, N4BP2L2, ANKRD40]"
C797,4,3,1,"[FAM136A, PIGT, ZNF609, TOR1AIP1]"
C798,4,3,1,"[LIMCH1, CFTR, EPPK1, EHD1]"
C799,4,3,1,"[DARS, CFTR, MYH14, GANAB]"
C800,4,3,1,"[SPTAN1, CFTR, RPL34, HSPE1]"
C801,4,3,1,"[MYO1D, CFTR, CDH13, CYSRT1]"
C802,4,3,1,"[TPM4, CFTR, PPA1, MEST]"
C803,4,3,1,"[RPS29, CFTR, RPS12, GNB2]"
C804,4,3,1,"[C1orf35, CFTR, SPECC1L, ARPC1B]"
C805,4,3,1,"[MYL9, CFTR, MYO1C, RPS13]"
C806,4,3,1,"[GDI1, CFTR, ACTR2, GNB1]"
C807,4,3,1,"[HNRNPH1, CFTR, SLC25A10, ARPC2]"
C808,4,3,1,"[TECR, CFTR, CBR1, ACSL3]"
C809,4,3,1,"[EIF6, CFTR, YES1, RRBP1]"
C810,4,3,1,"[SLC25A11, CFTR, MYH11, PLEC]"
C811,4,3,1,"[KLHL22, CFTR, RAC1, SFPQ]"
C812,4,3,1,"[H1FX, CFTR, CFL1, MYO18A]"
C813,4,3,1,"[MYO1G, CFTR, MAT2A, POTEJ]"
C814,4,3,1,"[PARK7, CFTR, MARCKS, HNRNPM]"
C815,4,3,1,"[P4HB, CFTR, PSMD12, ITGA3]"
C816,4,3,1,"[UNC45A, CFTR, CTBP2, DOCK7]"
C817,4,3,1,"[CCN1, CFTR, DAZAP1, ATP5F1B]"
C818,4,3,1,"[PAWR, CFTR, CASP14, HNRNPA2B1]"
C819,4,3,1,"[MARCH2, CFTR, SAMHD1, IGF2BP2]"
C820,4,3,1,"[ANXA3, CFTR, YWHAE, SFN]"
C821,4,3,1,"[DCTN4, CFTR, RPL3, NSUN2]"
C822,4,3,1,"[PTBP1, CFTR, MIF, RBM39]"
C823,4,3,1,"[PSMC1, CFTR, NAMPT, ARPC5L]"
C824,4,3,1,"[PGAM1, CFTR, TPI1, CAPZA2]"
C825,4,3,1,"[MTHFD1, CFTR, EEF1G, COPA]"
C826,4,3,1,"[ACTN1, CFTR, MCM7, RPLP0]"
C827,4,3,1,"[ITCH, CFTR, SF3B3, MYL12A]"
C828,4,3,1,"[GLO1, CFTR, ARPC1A, DBN1]"
C829,4,3,1,"[TPM2, CFTR, PCBP2, MPRIP]"
C830,4,3,1,"[RPLP1, CFTR, MYO6, NPEPPS]"
C831,4,3,1,"[PPP2R2A, CFTR, IPO9, PSMC4]"
C832,4,3,1,"[NEDD4, CFTR, EEA1, VTN]"
C833,4,3,1,"[DCTN1, CFTR, ERBIN, GRPEL1]"
C834,4,3,1,"[RCN1, CFTR, FASN, HAX1]"
C835,4,3,1,"[EXOC4, CFTR, SEPT11, DPM1]"
C836,4,3,1,"[FLG2, CFTR, IMMT, ATAD3A]"
C837,4,3,1,"[DSC1, CFTR, STOML2, ACSL4]"
C838,4,3,1,"[SFXN3, CFTR, PPIB, KPRP]"
C839,4,3,1,"[LMNB2, CFTR, CALML3, ITGB4]"
C840,4,3,1,"[EPCAM, CFTR, COPB2, LAMB3]"
C841,4,3,1,"[AP1B1, CFTR, SLC25A3, DBNL]"
C842,4,3,1,"[FKBP8, CFTR, ATP2A3, BAG3]"
C843,4,3,1,"[PABPC4, CFTR, ARL6IP4, TARDBP]"
C844,4,3,1,"[PSMD7, CFTR, CAPNS1, TUBG2]"
C845,4,3,1,"[CLTCL1, CFTR, ARF4, IPO7]"
C846,4,3,1,"[EIF3A, CFTR, RDX, USP9X]"
C847,4,3,1,"[PSMA3, CFTR, ARCN1, FHL2]"
C848,4,3,1,"[USP10, CFTR, AMFR, BCR]"
C849,4,3,1,"[SVIL, CFTR, GNAI2, CSTB]"
C850,4,3,1,"[CSE1L, CFTR, HSP90AB1, DERL1]"
C851,4,3,1,"[PPP2R1B, CFTR, SDHA, ACTR1A]"
C852,4,3,1,"[LMO7, CFTR, XPNPEP3, COPG1]"
C853,4,3,1,"[FAF2, CFTR, TRIM21, CAPN2]"
C854,4,3,1,"[RPL32, CFTR, LMNB1, TMOD3]"
C855,4,3,1,"[CTPS1, CFTR, SERPINH1, CLIC1]"
C856,4,3,1,"[RAN, CFTR, SEC61A1, HACD3]"
C857,4,3,1,"[PRKDC, CFTR, UBR4, AIMP1]"
C858,4,3,1,"[LIMA1, CFTR, MARS, EPRS]"
C859,4,3,1,"[TAGLN2, CFTR, TMEM33, HSPA9]"
C860,4,3,1,"[PRDX2, CFTR, RCN2, VCP]"
C861,4,3,1,"[DSTN, CFTR, PRDX1, FLII]"
C862,4,3,1,"[PCMT1, CFTR, KLHDC10, PDIA4]"
C863,4,3,1,"[PDCD6, CFTR, HSPB1, VPS4A]"
C864,4,3,1,"[ATXN2L, CFTR, SQSTM1, HSPA2]"
C865,4,3,1,"[PDZD3, CFTR, CD59, STX1A]"
C866,4,3,1,"[PSMD2, CFTR, RNF5, ELOC]"
C867,4,3,1,"[ELOB, CFTR, DNAJC5, DNAJA1]"
C868,4,3,1,"[CALU, CFTR, GOPC, LIN7C]"
C869,4,3,1,"[PNPLA1, HBB, BMP5, PNKP]"
C870,4,3,1,"[DHRS2, HBB, FAM234B, PLXNB1]"
C871,4,3,1,"[GRID1, HBB, SEMG2, MDM4]"
C872,4,3,1,"[SLC2A14, HBB, GSTT1, MSL2]"
C873,4,3,1,"[TMEM92, HBB, CYTIP, DACH1]"
C874,4,3,1,"[NDUFAF5, HBB, AGA, JOSD2]"
C875,4,3,1,"[PGPEP1, HBB, MGAT4B, HBZ]"
C876,4,3,1,"[WWC1, DYNLL1, CEP131, MIB1]"
C877,4,3,1,"[RPS21, DYNLL1, SSX2IP, SFMBT1]"
C878,4,3,1,"[EPB41L3, DYNLL1, SHMT2, CCDC77]"
C879,4,3,1,"[RPSA, DYNLL1, NF2, IQCB1]"
C880,4,3,1,"[DYNLT1, DYNLL1, PHLDB2, PRKACA]"
C881,4,3,1,"[BCL2, DYNLL1, KIF21A, RNF214]"
C882,4,3,1,"[TSNAX, DYNLL1, PC, PPFIBP1]"
C883,4,3,1,"[JUP, DYNLL1, SHANK2, DZANK1]"
C884,4,3,1,"[STK26, DYNLL1, CEP72, DDHD1]"
C885,4,3,1,"[N4BP3, DYNLL1, CBX1, FAU]"
C886,4,3,1,"[DIABLO, DYNLL1, LCA5, FKBP3]"
C887,4,3,1,"[WDR90, DYNLL1, DCAF7, S100A4]"
C888,4,3,1,"[RPS5, DYNLL1, RGS2, AMOTL1]"
C889,4,3,1,"[SMCP, DYNLL1, ZNF710, CCDC36]"
C890,4,3,1,"[FAM153A, DYNLL1, NTRK2, PKIG]"
C891,4,3,1,"[PKIA, DYNLL1, TRAF3IP3, ASF1B]"
C892,4,3,1,"[SNCG, DYNLL1, WDR60, GCOM1]"
C893,4,3,1,"[NFKBIA, DYNLL1, KNSTRN, SECISBP2L]"
C894,4,3,1,"[TRPS1, DYNLL1, NDEL1, ZMYM3]"
C895,4,3,1,"[ZMYM2, DYNLL1, RAE1, GOLGB1]"
C896,4,3,1,"[CEP152, DYNLL1, STRN3, SPAG5]"
C897,4,3,1,"[FBXO30, DYNLL1, BCL2L1, LRFN4]"
C898,4,3,1,"[UHRF1BP1L, DYNLL1, ZNF609, AKAP9]"
C899,4,3,1,"[DNAL4, DYNLL1, RHEX, MTCL1]"
C900,4,3,1,"[WDR34, DYNLL1, SOGA1, CDK5RAP2]"
C901,4,3,1,"[KANK1, DYNLL1, TCTEX1D2, HMBOX1]"
C902,4,3,1,"[DYNC1LI1, DYNLL1, GLCCI1, CTTNBP2NL]"
C903,4,3,1,"[XIAP, DYNLL1, ADNP, FBXO38]"
C904,4,3,1,"[EML3, DYNLL1, DYRK1A, STRN]"
C905,4,3,1,"[FAM83D, DYNLL1, NRF1, STK24]"
C906,4,3,1,"[NEK7, DYNLL1, TLK1, MTPAP]"
C907,4,3,1,"[DYNLRB1, DYNLL1, HSPA8, ZMYM4]"
C908,4,3,1,"[AMOTL2, DYNLL1, STRN4, PRKACB]"
C909,4,3,1,"[CIZ1, DYNLL1, NEK6, AMBRA1]"
C910,4,3,1,"[MOB4, DYNLL1, DYNC1LI2, MORC3]"
C911,4,3,1,"[BCAS1, DYNLL1, BMF, TLK2]"
C912,4,3,1,"[OFD1, DYNLL1, AMOT, MYO5A]"
C913,4,3,1,"[DYNLL2, DYNLL1, FAM117B, DYNC1I2]"
C914,4,3,1,"[TP53BP1, DYNLL1, DYNC1I1, DLGAP1]"
C915,4,3,1,"[BCL2L11, DYNLL1, GPHN, ELL]"
C916,4,3,1,"[MRPS28, FN1, BAG6, DDX18]"
C917,4,3,1,"[NAPA, FN1, PDLIM5, BROX]"
C918,4,3,1,"[G6PD, FN1, SET, POLR1C]"
C919,4,3,1,"[PRPF19, FN1, SH3GLB1, KRT5]"
C920,4,3,1,"[SSB, FN1, ECPAS, RPL31]"
C921,4,3,1,"[DLD, FN1, PDHB, RAB10]"
C922,4,3,1,"[ACOT13, FN1, SYMPK, RPL35]"
C923,4,3,1,"[EIF4H, FN1, PPP2CA, RTCB]"
C924,4,3,1,"[GSTO1, FN1, ALDH1B1, MPP1]"
C925,4,3,1,"[MSN, FN1, EIF3F, RTRAF]"
C926,4,3,1,"[RCC2, FN1, ARL2, UBE2M]"
C927,4,3,1,"[PSMD13, FN1, APOBEC3C, TTN]"
C928,4,3,1,"[KRT10, FN1, MCM2, PGK1]"
C929,4,3,1,"[CLIC5, FN1, YWHAB, HIF1A]"
C930,4,3,1,"[LCP1, FN1, RCC1, RPN1]"
C931,4,3,1,"[SEPT9, FN1, NDUFA9, COL5A1]"
C932,4,3,1,"[HIST1H2AA, FN1, RPS7, HNRNPDL]"
C933,4,3,1,"[COX2, FN1, RPL4, UBE2N]"
C934,4,3,1,"[GAR1, FN1, FUS, STXBP3]"
C935,4,3,1,"[RPS25, FN1, PSMG2, DIAPH1]"
C936,4,3,1,"[CACYBP, FN1, ZW10, CNOT1]"
C937,4,3,1,"[CTR9, FN1, RPL13A, AKR1C1]"
C938,4,3,1,"[IGF2R, FN1, HIST1H1B, EIF5B]"
C939,4,3,1,"[SND1, FN1, MRPS34, RPA1]"
C940,4,3,1,"[SAR1A, FN1, EFTUD2, EIF4A1]"
C941,4,3,1,"[RAB35, FN1, SYNCRIP, RPL5]"
C942,4,3,1,"[EIF2S3, FN1, OLA1, DIMT1]"
C943,4,3,1,"[EMG1, FN1, SF3B1, TRAP1]"
C944,4,3,1,"[PSMB2, FN1, ALYREF, RPS26]"
C945,4,3,1,"[PDCD5, FN1, PELP1, TARS]"
C946,4,3,1,"[MRPL13, FN1, SRSF3, PPP2R1A]"
C947,4,3,1,"[RPL23A, FN1, MRPS23, UBE2L3]"
C948,4,3,1,"[DDX47, FN1, KPNB1, PDCD10]"
C949,4,3,1,"[CNN2, FN1, MCM3, SMCHD1]"
C950,4,3,1,"[CLNS1A, FN1, EEF1B2, PAICS]"
C951,4,3,1,"[PSMG1, FN1, FERMT3, ANP32B]"
C952,4,3,1,"[EPN1, FN1, MYL4, POLR2C]"
C953,4,3,1,"[SUPT5H, FN1, KRT18, IDI1]"
C954,4,3,1,"[SF3B6, FN1, SNRPB, U2AF1]"
C955,4,3,1,"[NECAP2, FN1, GTPBP4, SRI]"
C956,4,3,1,"[TFAM, FN1, PRPS2, SMAP2]"
C957,4,3,1,"[TUBB4B, FN1, CKAP5, ANXA2]"
C958,4,3,1,"[ILF3, FN1, CLTC, PSMC6]"
C959,4,3,1,"[PRMT5, FN1, SRSF1, DDX6]"
C960,4,3,1,"[RPS16, FN1, ATP6V1B2, PSMA5]"
C961,4,3,1,"[TK1, FN1, SPTBN1, PUF60]"
C962,4,3,1,"[CPSF6, FN1, MCM6, MACF1]"
C963,4,3,1,"[SEPT2, FN1, H2AFV, PPP1CA]"
C964,4,3,1,"[KRT31, FN1, TTC9C, AHNAK]"
C965,4,3,1,"[NUP155, FN1, HADHA, COMT]"
C966,4,3,1,"[EIF5, FN1, SNRPA, HMGB2]"
C967,4,3,1,"[GMPS, FN1, HMGA1, RPS23]"
C968,4,3,1,"[SLC25A1, FN1, PSMB5, NUP205]"
C969,4,3,1,"[PFKP, FN1, NAT10, PGAM5]"
C970,4,3,1,"[MAPRE1, FN1, SEC61B, NAPG]"
C971,4,3,1,"[SNRNP70, FN1, ATP5F1C, CLIC2]"
C972,4,3,1,"[SF3A3, FN1, PDAP1, PSMA2]"
C973,4,3,1,"[HNRNPH2, FN1, BZW2, KIDINS220]"
C974,4,3,1,"[USP39, FN1, RPA2, RPL12]"
C975,4,3,1,"[SEC23B, FN1, YWHAE, STON2]"
C976,4,3,1,"[SEC24C, FN1, NUP210, ARPC3]"
C977,4,3,1,"[RAP1B, FN1, IQGAP1, YES1]"
C978,4,3,1,"[ABCF1, FN1, RPS24, AFDN]"
C979,4,3,1,"[NDUFA2, FN1, DHX15, VPS28]"
C980,4,3,1,"[SCRIB, FN1, SNRPD3, NOP58]"
C981,4,3,1,"[GLUD1, FN1, NDUFA5, QKI]"
C982,4,3,1,"[PRDX3, FN1, FDFT1, DDX1]"
C983,4,3,1,"[SUB1, FN1, IPO4, RAP2B]"
C984,4,3,1,"[MAP4, FN1, RPLP2, CSNK2B]"
C985,4,3,1,"[YTHDF2, FN1, EIF3B, IMPDH2]"
C986,4,3,1,"[MDN1, FN1, TTLL12, GALE]"
C987,4,3,1,"[PRSS2, FN1, CELF2, KRT2]"
C988,4,3,1,"[FLNA, FN1, GSTK1, SNU13]"
C989,4,3,1,"[LASP1, FN1, RPL6, AARS]"
C990,4,3,1,"[PAFAH1B2, FN1, RSU1, RUVBL2]"
C991,4,3,1,"[SGCA, FN1, PA2G4, NACA]"
C992,4,3,1,"[LRBA, FN1, EPB41, SRSF9]"
C993,4,3,1,"[MRTO4, FN1, GNAI3, NDUFV2]"
C994,4,3,1,"[NDUFS3, FN1, SMAD4, GSTP1]"
C995,4,3,1,"[PRPF40A, FN1, GAPDH, AMBP]"
C996,4,3,1,"[ITGB7, FN1, COL8A2, CXCL12]"
C997,4,3,1,"[ITGB6, FN1, LACRT, REG3A]"
C998,4,3,1,"[CCN3, FN1, F13A1, TIMD4]"
C999,4,3,1,"[MIA, FN1, CRP, PKD1]"
C1000,4,3,1,"[SDC2, FN1, DCN, CCN2]"
C1001,4,3,1,"[MMP2, FN1, LTBP1, FKBP9]"
C1002,4,3,1,"[MEPE, FN1, ERP44, ZKSCAN4]"
C1003,4,3,1,"[C1QB, FN1, TEAD4, LGALS3]"
C1004,4,3,1,"[CER1, FN1, MMP9, SCGB1A1]"
C1005,4,3,1,"[TGFBI, FN1, COL7A1, KPNA2]"
C1006,4,3,1,"[FASLG, FN1, ZYX, ITGA4]"
C1007,4,3,1,"[GDI2, FN1, TNC, VHL]"
C1008,4,3,1,"[HSPG2, FN1, ITGAV, COL1A1]"
C1009,4,3,1,"[ITGA5, FN1, ITGB3, VPS35]"
C1010,4,3,1,"[FNDC5, PTS, LCK, SYP]"
C1011,4,3,1,"[OSBPL9, GCH1, USP7, GCHFR]"
C1012,3,3,0.5,"[SNCA, DHCR24, GBA]"
C1013,3,2,0.75,"[CA5A, SIRT3, PMPCA]"
C1014,3,2,0.75,"[ADAMTS10, YTHDC1, HIST2H2BC]"
C1015,2,1,0.5,"[TXNRD3, HIST1H2AH]"
C1016,2,1,0.5,"[FAAH, MME]"
C1017,2,1,0.5,"[ACER1, UBA52]"
C1018,2,1,0.5,"[TYR, GPR143]"
C1019,2,1,0.5,"[GPX3, TP53I3]"
C1020,2,1,0.5,"[CA5B, DBT]"
C1021,2,1,0.5,"[PIGL, MEIS2]"
C1022,2,1,0.5,"[AKR7L, AKR7A3]"
C1023,2,1,0.5,"[KLRB1, CLEC2D]"
C1024,2,1,0.5,"[CA12, TMEM30B]"
C1025,2,1,0.5,"[PIGH, P2RX4]"
