Cno ,  Csize , CEdge , CDensity , Cluster Info
C530,6,5,1.5,"[PKIA, DYNLL1, TRAF3IP3, ASF1B, SNCG, WDR60]"
C531,6,5,1.5,"[GCOM1, DYNLL1, NFKBIA, KNSTRN, SECISBP2L, TRPS1]"
C532,6,5,1.5,"[NDEL1, DYNLL1, ZMYM3, ZMYM2, GOLGB1, CEP152]"
C533,6,5,1.5,"[STRN3, DYNLL1, SPAG5, FBXO30, BCL2L1, LRFN4]"
C534,6,5,1.5,"[UHRF1BP1L, DYNLL1, ZNF609, PDE4DIP, AKAP9, DNAL4]"
C535,6,5,1.5,"[RHEX, DYNLL1, MTCL1, WDR34, SOGA1, CDK5RAP2]"
C536,6,5,1.5,"[KANK1, DYNLL1, TCTEX1D2, HMBOX1, DYNC1LI1, GLCCI1]"
C537,6,5,1.5,"[CTTNBP2NL, DYNLL1, XIAP, ADNP, FBXO38, EML3]"
C538,6,5,1.5,"[DYRK1A, DYNLL1, STRN, FAM83D, NRF1, STK24]"
C539,6,5,1.5,"[NEK7, DYNLL1, TLK1, MTPAP, CLINT1, DYNLRB1]"
C540,6,5,1.5,"[ZMYM4, DYNLL1, AMOTL2, STRN4, PRKACB, CIZ1]"
C541,6,5,1.5,"[NEK6, DYNLL1, AMBRA1, MOB4, DYNC1LI2, MORC3]"
C542,6,5,1.5,"[BCAS1, DYNLL1, BMF, TLK2, OFD1, AMOT]"
C543,6,5,1.5,"[MYO5A, DYNLL1, DYNLL2, FAM117B, DYNC1I2, TP53BP1]"
C544,6,5,1.5,"[DYNC1I1, DYNLL1, DLGAP1, BCL2L11, GPHN, ELL]"
C545,6,5,1.5,"[SSB, FN1, ECPAS, RPL31, DLD, PDHB]"
C546,6,5,1.5,"[RAB10, FN1, FLOT1, ACOT13, SYMPK, RPL35]"
C547,6,5,1.5,"[EIF4H, FN1, RTCB, GSTO1, ALDH1B1, MPP1]"
C548,6,5,1.5,"[MSN, FN1, EIF3F, RTRAF, RCC2, ARL2]"
C549,6,5,1.5,"[UBE2M, FN1, PSMD13, APOBEC3C, TTN, KRT10]"
C550,6,5,1.5,"[MCM2, FN1, PGK1, CLIC5, HIF1A, LCP1]"
C551,6,5,1.5,"[RCC1, FN1, SEPT9, NDUFA9, SEC22B, COL5A1]"
C552,6,5,1.5,"[HIST1H2AA, FN1, RPS7, HNRNPDL, COX2, RPL4]"
C553,6,5,1.5,"[UBE2N, FN1, GAR1, FUS, STXBP3, RPS25]"
C554,6,5,1.5,"[PSMG2, FN1, DIAPH1, CACYBP, ZW10, CNOT1]"
C555,6,5,1.5,"[CTR9, FN1, RPL13A, AKR1C1, IGF2R, HIST1H1B]"
C556,6,5,1.5,"[EIF5B, FN1, SND1, MRPS34, RPA1, SAR1A]"
C557,6,5,1.5,"[EFTUD2, FN1, EIF4A1, RAB35, SYNCRIP, RPL5]"
C558,6,5,1.5,"[EIF2S3, FN1, OLA1, DIMT1, SF3B1, EMG1]"
C559,6,5,1.5,"[TRAP1, FN1, PSMB2, ALYREF, RPS26, PDCD5]"
C560,6,5,1.5,"[PELP1, FN1, TARS, MRPL13, SRSF3, RPL23A]"
C561,6,5,1.5,"[MRPS23, FN1, UBE2L3, DDX47, PDCD10, CNN2]"
C562,6,5,1.5,"[MCM3, FN1, SMCHD1, CLNS1A, EEF1B2, PAICS]"
C563,6,5,1.5,"[PSMG1, FN1, FERMT3, ANP32B, EPN1, PCNA]"
C564,6,5,1.5,"[MYL4, FN1, STOM, POLR2C, SUPT5H, IDI1]"
C565,6,5,1.5,"[SF3B6, FN1, SNRPB, U2AF1, NECAP2, GTPBP4]"
C566,6,5,1.5,"[SRI, FN1, TFAM, PRPS2, SMAP2, CKAP5]"
C567,6,5,1.5,"[TUBB4B, FN1, ANXA2, ILF3, PSMC6, PRMT5]"
C568,6,5,1.5,"[SRSF1, FN1, DDX6, RPS16, ATP6V1B2, PSMA5]"
C569,6,5,1.5,"[TK1, FN1, SPTBN1, PUF60, CPSF6, MCM6]"
C570,6,5,1.5,"[MACF1, FN1, SEPT2, H2AFV, PPP1CA, KRT31]"
C571,6,5,1.5,"[TTC9C, FN1, AHNAK, NUP155, HADHA, COMT]"
C572,6,5,1.5,"[EIF5, FN1, SNRPA, HMGA1, GMPS, RPS23]"
C573,6,5,1.5,"[SLC25A1, FN1, PSMB5, NUP205, PFKP, NAT10]"
C574,6,5,1.5,"[PGAM5, FN1, MAPRE1, NAPG, SNRNP70, ATP5F1C]"
C575,6,5,1.5,"[CLIC2, FN1, SF3A3, PDAP1, PSMA2, HNRNPH2]"
C576,6,5,1.5,"[BZW2, FN1, KIDINS220, USP39, RPA2, RPL12]"
C577,6,5,1.5,"[SEC23B, FN1, STON2, SEC24C, NUP210, ARPC3]"
C578,6,5,1.5,"[RAP1B, FN1, IQGAP1, ABCF1, RPS24, AFDN]"
C579,6,5,1.5,"[NDUFA2, FN1, DHX15, VPS28, SCRIB, SNRPD3]"
C580,6,5,1.5,"[NOP58, FN1, GLUD1, NDUFA5, QKI, PRDX3]"
C581,6,5,1.5,"[FDFT1, FN1, DDX1, SUB1, IPO4, RAP2B]"
C582,6,5,1.5,"[MAP4, FN1, CSNK2B, YTHDF2, EIF3B, IMPDH2]"
C583,6,5,1.5,"[MDN1, FN1, TTLL12, GALE, PRSS2, CELF2]"
C584,6,5,1.5,"[KRT2, FN1, FLNA, GSTK1, SNU13, LASP1]"
C585,6,5,1.5,"[RPL6, FN1, AARS, PAFAH1B2, SGCA, PA2G4]"
C586,6,5,1.5,"[NACA, FN1, LRBA, EPB41, SRSF9, GNAI3]"
C587,6,5,1.5,"[MRTO4, FN1, NDUFV2, NDUFS3, SMAD4, GSTP1]"
C588,6,5,1.5,"[PRPF40A, FN1, GAPDH, AMBP, ITGB7, COL8A2]"
C589,6,5,1.5,"[CXCL12, FN1, ITGB6, LACRT, REG3A, CCN3]"
C590,6,5,1.5,"[TIMD4, FN1, MIA, CRP, PKD1, SDC2]"
C591,6,5,1.5,"[DCN, FN1, CCN2, MMP2, FKBP9, MEPE]"
C592,6,5,1.5,"[ERP44, FN1, ZKSCAN4, C1QB, TEAD4, LGALS3]"
C593,6,5,1.5,"[CER1, FN1, MMP9, SCGB1A1, TGFBI, COL7A1]"
C594,6,5,1.5,"[KPNA2, FN1, FBLN2, FASLG, ZYX, ITGA4]"
C595,6,5,1.5,"[GDI2, FN1, TNC, VHL, HSPG2, ITGAV]"
C596,6,5,1.5,"[COL1A1, FN1, ITGB3, ITGA5, VPS35, SIPA1]"
C597,6,5,1.5,"[SYP, PTS, TEX29, ARHGEF1, AGO4, MAPK7]"
C598,5,9,0.56,"[ELN, LOX, FBN1, FBLN5, EFEMP2]"
C599,5,4,1.25,"[CYP11A1, SMAD9, SMAD3, NLGN3, FDX1]"
C600,4,5,0.6,"[PLSCR4, PLSCR1, HOXA1, EFEMP2]"
C601,4,5,0.6,"[NOS1, DLG4, DLG2, DYNLL1]"
C602,4,5,0.6,"[LOXL2, RBBP4, HDAC1, FN1]"
C603,4,3,1,"[SGMS2, CENPO, KIF2C, AKAP5]"
C604,4,3,1,"[IYD, HIST2H2BE, TRIM69, DDRGK1]"
C605,4,3,1,"[TST, MRPL50, CLPP, NEDD8]"
C606,4,3,1,"[EDN1, COPS6, EDNRB, EDNRA]"
C607,4,3,1,"[PRTN3, ITGAM, IL32, SERPINB1]"
C608,4,3,1,"[HJV, NEO1, TMPRSS6, BMP2]"
C609,4,4,0.75,"[ERFE, LRP1, TMEM25, LOXL2]"
C610,3,3,0.5,"[SNCA, DHCR24, GBA]"
C611,3,2,0.75,"[CA5A, SIRT3, PMPCA]"
C612,3,2,0.75,"[ADAMTS10, YTHDC1, HIST2H2BC]"
C613,2,1,0.5,"[TXNRD3, HIST1H2AH]"
C614,2,1,0.5,"[FAAH, MME]"
C615,2,1,0.5,"[ACER1, UBA52]"
C616,2,1,0.5,"[TYR, GPR143]"
C617,2,1,0.5,"[GPX3, TP53I3]"
C618,2,1,0.5,"[CA5B, DBT]"
C619,2,1,0.5,"[PIGL, MEIS2]"
C620,2,1,0.5,"[AKR7L, AKR7A3]"
C621,2,1,0.5,"[KLRB1, CLEC2D]"
C622,2,1,0.5,"[CA12, TMEM30B]"
C623,2,1,0.5,"[PIGH, P2RX4]"
