Cno ,  Csize , CEdge , CDensity , Cluster Info
C619,5,4,1.25,"[MYO18A, CFTR, MYO1G, MAT2A, POTEJ]"
C620,5,4,1.25,"[PARK7, CFTR, MARCKS, HNRNPM, P4HB]"
C621,5,4,1.25,"[PSMD12, CFTR, ITGA3, UNC45A, CTBP2]"
C622,5,4,1.25,"[DOCK7, CFTR, CCN1, DAZAP1, ATP5F1B]"
C623,5,4,1.25,"[PAWR, CFTR, CASP14, HNRNPA2B1, MARCH2]"
C624,5,4,1.25,"[SAMHD1, CFTR, IGF2BP2, ANXA3, SFN]"
C625,5,4,1.25,"[DCTN4, CFTR, KIF5B, DDX3X, RPL3]"
C626,5,4,1.25,"[NSUN2, CFTR, PTBP1, MIF, RBM39]"
C627,5,4,1.25,"[PSMC1, CFTR, NAMPT, ARPC5L, PGAM1]"
C628,5,4,1.25,"[TPI1, CFTR, CAPZA2, MTHFD1, EEF1G]"
C629,5,4,1.25,"[COPA, CFTR, ACTN1, MCM7, RPLP0]"
C630,5,4,1.25,"[ITCH, CFTR, SF3B3, MYL12A, GLO1]"
C631,5,4,1.25,"[ARPC1A, CFTR, DBN1, ECI2, TPM2]"
C632,5,4,1.25,"[PCBP2, CFTR, MPRIP, RPLP1, MYO6]"
C633,5,4,1.25,"[NPEPPS, CFTR, PPP2R2A, IPO9, PSMC4]"
C634,5,4,1.25,"[NEDD4, CFTR, EEA1, VTN, DCTN1]"
C635,5,4,1.25,"[ERBIN, CFTR, GRPEL1, RCN1, FASN]"
C636,5,4,1.25,"[HAX1, CFTR, EXOC4, SEPT11, DPM1]"
C637,5,4,1.25,"[FLG2, CFTR, IMMT, ATAD3A, DSC1]"
C638,5,4,1.25,"[STOML2, CFTR, ACSL4, PPIB, SFXN3]"
C639,5,4,1.25,"[KPRP, CFTR, LMNB2, CALML3, ITGB4]"
C640,5,4,1.25,"[EPCAM, CFTR, COPB2, LAMB3, AP1B1]"
C641,5,4,1.25,"[SLC25A3, CFTR, CDC37, DBNL, FKBP8]"
C642,5,4,1.25,"[BAG3, CFTR, PDIA3, ATP2A3, PABPC4]"
C643,5,4,1.25,"[ARL6IP4, CFTR, TARDBP, PSMD7, CAPNS1]"
C644,5,4,1.25,"[TUBG2, CFTR, RUVBL1, CLTCL1, ARF4]"
C645,5,4,1.25,"[IPO7, CFTR, EIF3A, RDX, USP9X]"
C646,5,4,1.25,"[PSMA3, CFTR, ARCN1, FHL2, USP10]"
C647,5,4,1.25,"[AMFR, CFTR, BCR, SVIL, GNAI2]"
C648,5,4,1.25,"[CSTB, CFTR, CSE1L, HSP90AB1, DERL1]"
C649,5,4,1.25,"[PPP2R1B, CFTR, SDHA, ACTR1A, LMO7]"
C650,5,4,1.25,"[XPNPEP3, CFTR, COPG1, FAF2, TRIM21]"
C651,5,4,1.25,"[CAPN2, CFTR, RPL32, LMNB1, TMOD3]"
C652,5,4,1.25,"[CTPS1, CFTR, SERPINH1, CLIC1, RAN]"
C653,5,4,1.25,"[SEC61A1, CFTR, HACD3, PRKDC, UBR4]"
C654,5,4,1.25,"[AIMP1, CFTR, LIMA1, MARS, EPRS]"
C655,5,4,1.25,"[TAGLN2, CFTR, TMEM33, HSPA9, PRDX2]"
C656,5,4,1.25,"[RCN2, CFTR, VCP, DSTN, PRDX1]"
C657,5,4,1.25,"[FLII, CFTR, PCMT1, KLHDC10, PDIA4]"
C658,5,4,1.25,"[PDCD6, CFTR, VPS4A, ATXN2L, SQSTM1]"
C659,5,4,1.25,"[HSPA2, CFTR, PDZD3, CD59, STX1A]"
C660,5,4,1.25,"[PSMD2, CFTR, RNF5, ELOC, ELOB]"
C661,5,4,1.25,"[DNAJC5, CFTR, DNAJA1, PRKAA1, CALU]"
C662,5,4,1.25,"[GOPC, CFTR, PDZK1, LIN7C, RYR2]"
C663,5,4,1.25,"[FAM234B, HBB, PLXNB1, GRID1, SEMG2]"
C664,5,4,1.25,"[MDM4, HBB, HSPA8, SLC2A14, GSTT1]"
C665,5,4,1.25,"[MSL2, HBB, TMEM92, CYTIP, DACH1]"
C666,5,4,1.25,"[NDUFAF5, HBB, GDPD1, AGA, JOSD2]"
C667,5,4,1.25,"[PGPEP1, HBB, MGAT4B, HBZ, HBA1]"
C668,5,4,1.25,"[CCDC77, DYNLL1, RPSA, NF2, IQCB1]"
C669,5,4,1.25,"[DYNLT1, DYNLL1, PHLDB2, GSK3B, PRKACA]"
C670,5,4,1.25,"[BCL2, DYNLL1, KIF21A, RNF214, TSNAX]"
C671,5,4,1.25,"[PPFIBP1, DYNLL1, JUP, SHANK2, DZANK1]"
C672,5,4,1.25,"[STK26, DYNLL1, CEP72, DDHD1, N4BP3]"
C673,5,4,1.25,"[CBX1, DYNLL1, FAU, DIABLO, LCA5]"
C674,5,4,1.25,"[FKBP3, DYNLL1, WDR90, DCAF7, S100A4]"
C675,5,4,1.25,"[RPS5, DYNLL1, RGS2, AMOTL1, SMCP]"
C676,5,4,1.25,"[ZNF710, DYNLL1, CCDC36, FAM153A, NTRK2]"
C677,5,4,1.25,"[PKIG, DYNLL1, PKIA, TRAF3IP3, ASF1B]"
C678,5,4,1.25,"[SNCG, DYNLL1, WDR60, GCOM1, NFKBIA]"
C679,5,4,1.25,"[KNSTRN, DYNLL1, SECISBP2L, TRPS1, NDEL1]"
C680,5,4,1.25,"[ZMYM3, DYNLL1, RAE1, ZMYM2, GOLGB1]"
C681,5,4,1.25,"[CEP152, DYNLL1, STRN3, SPAG5, FBXO30]"
C682,5,4,1.25,"[BCL2L1, DYNLL1, LRFN4, ZNF609, UHRF1BP1L]"
C683,5,4,1.25,"[AKAP9, DYNLL1, DNAL4, RHEX, MTCL1]"
C684,5,4,1.25,"[WDR34, DYNLL1, SOGA1, CDK5RAP2, KANK1]"
C685,5,4,1.25,"[TCTEX1D2, DYNLL1, HMBOX1, DYNC1LI1, GLCCI1]"
C686,5,4,1.25,"[CTTNBP2NL, DYNLL1, XIAP, ADNP, FBXO38]"
C687,5,4,1.25,"[EML3, DYNLL1, DYRK1A, STRN, FAM83D]"
C688,5,4,1.25,"[NRF1, DYNLL1, STK24, NEK7, TLK1]"
C689,5,4,1.25,"[MTPAP, DYNLL1, DYNLRB1, ZMYM4, AMOTL2]"
C690,5,4,1.25,"[STRN4, DYNLL1, NEK9, PRKACB, CIZ1]"
C691,5,4,1.25,"[NEK6, DYNLL1, AMBRA1, MOB4, DYNC1LI2]"
C692,5,4,1.25,"[MORC3, DYNLL1, BCAS1, BMF, TLK2]"
C693,5,4,1.25,"[OFD1, DYNLL1, AMOT, MYO5A, DYNLL2]"
C694,5,4,1.25,"[FAM117B, DYNLL1, DYNC1I2, TP53BP1, DYNC1I1]"
C695,5,4,1.25,"[DLGAP1, DYNLL1, BCL2L11, GPHN, ELL]"
C696,5,4,1.25,"[POLR1C, FN1, PRPF19, GART, SH3GLB1]"
C697,5,4,1.25,"[KRT5, FN1, SSB, ECPAS, RPL31]"
C698,5,4,1.25,"[DLD, FN1, PDHB, RAB10, ACOT13]"
C699,5,4,1.25,"[SYMPK, FN1, RPL35, EIF4H, RTCB]"
C700,5,4,1.25,"[GSTO1, FN1, ALDH1B1, MPP1, MSN]"
C701,5,4,1.25,"[EIF3F, FN1, RTRAF, RCC2, ARL2]"
C702,5,4,1.25,"[UBE2M, FN1, PSMD13, APOBEC3C, TTN]"
C703,5,4,1.25,"[KRT10, FN1, MCM2, PGK1, CLIC5]"
C704,5,4,1.25,"[HIF1A, FN1, LCP1, RCC1, SEPT9]"
C705,5,4,1.25,"[NDUFA9, FN1, COL5A1, HIST1H2AA, RPS7]"
C706,5,4,1.25,"[HNRNPDL, FN1, COX2, RPL4, UBE2N]"
C707,5,4,1.25,"[GAR1, FN1, FUS, STXBP3, RPS25]"
C708,5,4,1.25,"[PSMG2, FN1, DIAPH1, CACYBP, ZW10]"
C709,5,4,1.25,"[CNOT1, FN1, CTR9, RPL13A, AKR1C1]"
C710,5,4,1.25,"[IGF2R, FN1, HIST1H1B, EIF5B, SND1]"
C711,5,4,1.25,"[MRPS34, FN1, RPA1, SAR1A, EFTUD2]"
C712,5,4,1.25,"[EIF4A1, FN1, RAB35, SYNCRIP, RPL5]"
C713,5,4,1.25,"[EIF2S3, FN1, OLA1, DIMT1, SF3B1]"
C714,5,4,1.25,"[EMG1, FN1, TRAP1, PSMB2, ALYREF]"
C715,5,4,1.25,"[RPS26, FN1, PDCD5, PELP1, TARS]"
C716,5,4,1.25,"[MRPL13, FN1, SRSF3, PPP2R1A, RPL23A]"
C717,5,4,1.25,"[MRPS23, FN1, UBE2L3, DDX47, PDCD10]"
C718,5,4,1.25,"[CNN2, FN1, MCM3, SMCHD1, CLNS1A]"
C719,5,4,1.25,"[EEF1B2, FN1, PAICS, PSMG1, FERMT3]"
C720,5,4,1.25,"[ANP32B, FN1, EPN1, MYL4, STOM]"
C721,5,4,1.25,"[POLR2C, FN1, KRT18, SUPT5H, IDI1]"
C722,5,4,1.25,"[SF3B6, FN1, SNRPB, U2AF1, NECAP2]"
C723,5,4,1.25,"[GTPBP4, FN1, SRI, TFAM, PRPS2]"
C724,5,4,1.25,"[SMAP2, FN1, CKAP5, TUBB4B, ANXA2]"
C725,5,4,1.25,"[ILF3, FN1, PSMC6, PRMT5, HSPA5]"
C726,5,4,1.25,"[SRSF1, FN1, PRKCB, DDX6, RPS16]"
C727,5,4,1.25,"[ATP6V1B2, FN1, PSMA5, TK1, SPTBN1]"
C728,5,4,1.25,"[PUF60, FN1, CPSF6, MCM6, MACF1]"
C729,5,4,1.25,"[SEPT2, FN1, H2AFV, PPP1CA, KRT31]"
C730,5,4,1.25,"[TTC9C, FN1, AHNAK, NUP155, HADHA]"
C731,5,4,1.25,"[COMT, FN1, EIF5, SNRPA, HMGA1]"
C732,5,4,1.25,"[GMPS, FN1, RPS23, SLC25A1, PSMB5]"
C733,5,4,1.25,"[NUP205, FN1, PFKP, NAT10, PGAM5]"
C734,5,4,1.25,"[MAPRE1, FN1, NAPG, SNRNP70, ATP5F1C]"
C735,5,4,1.25,"[CLIC2, FN1, SF3A3, PDAP1, PSMA2]"
C736,5,4,1.25,"[HNRNPH2, FN1, BZW2, KIDINS220, USP39]"
C737,5,4,1.25,"[RPA2, FN1, RPL12, YWHAE, SEC23B]"
C738,5,4,1.25,"[STON2, FN1, SEC24C, NUP210, ARPC3]"
C739,5,4,1.25,"[RAP1B, FN1, IQGAP1, YES1, ABCF1]"
C740,5,4,1.25,"[RPS24, FN1, AFDN, NDUFA2, DHX15]"
C741,5,4,1.25,"[VPS28, FN1, SCRIB, SNRPD3, NOP58]"
C742,5,4,1.25,"[GLUD1, FN1, NDUFA5, QKI, PRDX3]"
C743,5,4,1.25,"[FDFT1, FN1, DDX1, SUB1, IPO4]"
C744,5,4,1.25,"[RAP2B, FN1, MAP4, CSNK2B, YTHDF2]"
C745,5,4,1.25,"[EIF3B, FN1, IMPDH2, MDN1, TTLL12]"
C746,5,4,1.25,"[GALE, FN1, PRSS2, CELF2, KRT2]"
C747,5,4,1.25,"[FLNA, FN1, GSTK1, SNU13, LASP1]"
C748,5,4,1.25,"[RPL6, FN1, AARS, RUVBL2, PAFAH1B2]"
C749,5,4,1.25,"[SGCA, FN1, PA2G4, NACA, LRBA]"
C750,5,4,1.25,"[EPB41, FN1, SRSF9, GNAI3, MRTO4]"
C751,5,4,1.25,"[NDUFV2, FN1, NDUFS3, SMAD4, GSTP1]"
C752,5,4,1.25,"[PRPF40A, FN1, GAPDH, AMBP, ITGB7]"
C753,5,4,1.25,"[COL8A2, FN1, CXCL12, C1QA, ITGB6]"
C754,5,4,1.25,"[LACRT, FN1, REG3A, CCN3, TIMD4]"
C755,5,4,1.25,"[MIA, FN1, CRP, PKD1, SDC2]"
C756,5,4,1.25,"[DCN, FN1, CCN2, MMP2, FKBP9]"
C757,5,4,1.25,"[MEPE, FN1, ERP44, ZKSCAN4, C1QB]"
C758,5,4,1.25,"[TEAD4, FN1, CER1, MMP9, SCGB1A1]"
C759,5,4,1.25,"[TGFBI, FN1, COL7A1, KPNA2, FASLG]"
C760,5,4,1.25,"[ZYX, FN1, ITGA4, GDI2, TNC]"
C761,5,4,1.25,"[VHL, FN1, HSPG2, ITGAV, COL1A1]"
C762,5,4,1.25,"[ITGA5, FN1, ITGB3, VPS35, SIPA1]"
C763,5,4,1.25,"[LCK, PTS, SYP, ARHGEF1, AGO4]"
C764,5,4,1.25,"[OSBPL9, GCH1, YWHAZ, USP7, GCHFR]"
C765,4,5,0.6,"[PLSCR4, PLSCR1, HOXA1, EFEMP2]"
C766,4,5,0.6,"[NOS1, DLG4, DLG2, DYNLL1]"
C767,4,5,0.6,"[RBBP4, LOXL2, FN1, HDAC1]"
C768,4,3,1,"[SGMS2, CENPO, KIF2C, AKAP5]"
C769,4,3,1,"[IYD, HIST2H2BE, TRIM69, DDRGK1]"
C770,4,3,1,"[TST, MRPL50, CLPP, NEDD8]"
C771,4,3,1,"[EDN1, COPS6, EDNRB, EDNRA]"
C772,4,3,1,"[PRTN3, ITGAM, IL32, SERPINB1]"
C773,4,3,1,"[HJV, NEO1, TMPRSS6, BMP2]"
C774,3,3,0.5,"[SNCA, DHCR24, GBA]"
C775,3,2,0.75,"[CA5A, SIRT3, PMPCA]"
C776,3,2,0.75,"[ADAMTS10, YTHDC1, HIST2H2BC]"
C777,2,1,0.5,"[TXNRD3, HIST1H2AH]"
C778,2,1,0.5,"[FAAH, MME]"
C779,2,1,0.5,"[ACER1, UBA52]"
C780,2,1,0.5,"[TYR, GPR143]"
C781,2,1,0.5,"[GPX3, TP53I3]"
C782,2,1,0.5,"[CA5B, DBT]"
C783,2,1,0.5,"[PIGL, MEIS2]"
C784,2,1,0.5,"[AKR7L, AKR7A3]"
C785,2,1,0.5,"[KLRB1, CLEC2D]"
C786,2,1,0.5,"[CA12, TMEM30B]"
C787,2,1,0.5,"[PIGH, P2RX4]"
